node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PPP2CA	PRKCD	9606.ENSP00000418447	9606.ENSP00000378217	0	0	0	0	0	0.350	0	0	0.350
PPP2CA	MAP3K1	9606.ENSP00000418447	9606.ENSP00000382423	0	0	0	0	0	0.151	0	0	0.150
PPP2CA	MAP3K14	9606.ENSP00000418447	9606.ENSP00000482657	0	0	0	0	0	0.151	0	0	0.150
PPP2CA	IKBKB	9606.ENSP00000418447	9606.ENSP00000430684	0	0	0	0	0	0.526	0	0	0.526
PRKCA	MAPK1	9606.ENSP00000408695	9606.ENSP00000215832	0	0	0	0.594	0	0.275	0	0	0.275
PRKCA	GSK3A	9606.ENSP00000408695	9606.ENSP00000222330	0	0	0	0.585	0	0.474	0	0	0.474
PRKCA	OPRD1	9606.ENSP00000408695	9606.ENSP00000234961	0	0	0	0	0	0.225	0	0	0.225
PRKCA	MAPK3	9606.ENSP00000408695	9606.ENSP00000263025	0	0	0	0.588	0	0.369	0	0	0.369
PRKCA	PRKCG	9606.ENSP00000408695	9606.ENSP00000263431	0	0	0	0.976	0	0.489	0	0	0.489
PRKCA	PPARG	9606.ENSP00000408695	9606.ENSP00000287820	0	0	0	0	0	0.270	0	0	0.270
PRKCA	KIT	9606.ENSP00000408695	9606.ENSP00000288135	0	0	0	0.546	0	0.213	0	0	0.213
PRKCA	BRAF	9606.ENSP00000408695	9606.ENSP00000288602	0	0	0	0.571	0	0.285	0	0	0.285
PRKCA	INSR	9606.ENSP00000408695	9606.ENSP00000303830	0	0	0	0.549	0	0.229	0	0	0.229
PRKCA	PRKCB	9606.ENSP00000408695	9606.ENSP00000305355	0	0	0	0.981	0	0.179	0	0	0.179
PRKCA	PRKCE	9606.ENSP00000408695	9606.ENSP00000306124	0	0	0	0.924	0	0.480	0	0	0.480
PRKCA	TERT	9606.ENSP00000408695	9606.ENSP00000309572	0	0	0	0	0	0.213	0	0	0.213
PRKCA	GYS1	9606.ENSP00000408695	9606.ENSP00000317904	0	0	0	0	0	0.176	0	0	0.175
PRKCA	GSK3B	9606.ENSP00000408695	9606.ENSP00000324806	0	0	0	0.589	0	0.285	0	0	0.285
PRKCA	PRKCH	9606.ENSP00000408695	9606.ENSP00000329127	0	0	0	0.902	0	0.179	0	0	0.179
PRKCA	HDAC6	9606.ENSP00000408695	9606.ENSP00000334061	0	0	0	0	0	0.486	0	0	0.485
PRKCA	LCK	9606.ENSP00000408695	9606.ENSP00000337825	0	0	0	0.574	0	0.229	0	0	0.229
PRKCA	PTPN11	9606.ENSP00000408695	9606.ENSP00000340944	0	0	0	0	0	0.213	0	0	0.213
PRKCA	JAK1	9606.ENSP00000408695	9606.ENSP00000343204	0	0	0	0.551	0	0.285	0	0	0.285
PRKCA	MTOR	9606.ENSP00000408695	9606.ENSP00000354558	0	0	0	0	0	0.270	0	0	0.270
PRKCA	PIM1	9606.ENSP00000408695	9606.ENSP00000362608	0	0	0	0.638	0	0.270	0	0	0.270
PRKCA	SRC	9606.ENSP00000408695	9606.ENSP00000362680	0	0	0	0.575	0	0.229	0	0	0.229
PRKCA	SYK	9606.ENSP00000408695	9606.ENSP00000364907	0	0	0	0.564	0	0.229	0	0	0.229
PRKCA	PRKCZ	9606.ENSP00000408695	9606.ENSP00000367830	0	0	0	0.855	0	0.385	0	0	0.385
PRKCA	TYK2	9606.ENSP00000408695	9606.ENSP00000431885	0	0	0	0.555	0	0.285	0	0	0.285
PRKCA	PFKFB3	9606.ENSP00000408695	9606.ENSP00000443319	0	0	0	0	0	0.542	0	0	0.542
PRKCA	IKBKB	9606.ENSP00000408695	9606.ENSP00000430684	0	0	0	0.567	0	0.285	0	0	0.285
PRKCB	MAPK1	9606.ENSP00000305355	9606.ENSP00000215832	0	0	0	0.590	0	0.213	0	0	0.213
PRKCB	GSK3A	9606.ENSP00000305355	9606.ENSP00000222330	0	0	0	0.574	0	0.474	0	0	0.474
PRKCB	MAPK3	9606.ENSP00000305355	9606.ENSP00000263025	0	0	0	0.587	0	0.213	0	0	0.213
PRKCB	KIT	9606.ENSP00000305355	9606.ENSP00000288135	0	0	0	0.548	0	0.213	0	0	0.213
PRKCB	PTPN11	9606.ENSP00000305355	9606.ENSP00000340944	0	0	0	0	0	0.213	0	0	0.213
PRKCB	CDK1	9606.ENSP00000305355	9606.ENSP00000378699	0	0	0	0.646	0	0.270	0	0	0.270
PRKCB	AR	9606.ENSP00000305355	9606.ENSP00000363822	0	0	0	0	0	0.270	0	0	0.270
PRKCB	PFKFB3	9606.ENSP00000305355	9606.ENSP00000443319	0	0	0	0	0	0.542	0	0	0.542
PRKCB	GSK3B	9606.ENSP00000305355	9606.ENSP00000324806	0	0	0	0.582	0	0.608	0	0	0.608
PRKCB	PIK3CG	9606.ENSP00000305355	9606.ENSP00000352121	0	0	0	0	0	0.270	0	0	0.270
PRKCB	PRKCA	9606.ENSP00000305355	9606.ENSP00000408695	0	0	0	0.981	0	0.179	0	0	0.179
PRKCB	PRKCD	9606.ENSP00000305355	9606.ENSP00000378217	0	0	0	0.890	0	0.274	0	0	0.274
PRKCB	PDPK1	9606.ENSP00000305355	9606.ENSP00000344220	0	0	0	0.694	0	0.270	0	0	0.270
PRKCB	IKBKB	9606.ENSP00000305355	9606.ENSP00000430684	0	0	0	0.565	0	0.688	0	0	0.688
PRKCD	MAPK1	9606.ENSP00000378217	9606.ENSP00000215832	0	0	0	0.589	0	0.383	0	0	0.383
PRKCD	GSK3A	9606.ENSP00000378217	9606.ENSP00000222330	0	0	0	0.597	0	0.505	0	0	0.505
PRKCD	MAPK14	9606.ENSP00000378217	9606.ENSP00000229795	0	0	0	0.599	0	0.249	0	0	0.248
PRKCD	OPRD1	9606.ENSP00000378217	9606.ENSP00000234961	0	0	0	0	0	0.213	0	0	0.213
PRKCD	CREBBP	9606.ENSP00000378217	9606.ENSP00000262367	0	0	0	0	0	0.213	0	0	0.213
PRKCD	MAPK3	9606.ENSP00000378217	9606.ENSP00000263025	0	0	0	0.582	0	0.383	0	0	0.383
PRKCD	PRKCQ	9606.ENSP00000378217	9606.ENSP00000263125	0	0	0	0.968	0	0.274	0	0	0.274
PRKCD	PIK3CA	9606.ENSP00000378217	9606.ENSP00000263967	0	0	0	0	0	0.303	0	0	0.303
PRKCD	IGF1R	9606.ENSP00000378217	9606.ENSP00000268035	0	0	0	0.551	0	0.275	0	0	0.275
PRKCD	PAK1	9606.ENSP00000378217	9606.ENSP00000278568	0	0	0	0.605	0	0.273	0	0	0.273
PRKCD	PIK3CB	9606.ENSP00000378217	9606.ENSP00000289153	0	0	0	0	0	0.353	0	0	0.353
PRKCD	MAP2K1	9606.ENSP00000378217	9606.ENSP00000302486	0	0	0	0.628	0	0.210	0	0	0.210
PRKCD	INSR	9606.ENSP00000378217	9606.ENSP00000303830	0	0	0	0.553	0	0.526	0	0	0.526
PRKCD	PRKCB	9606.ENSP00000378217	9606.ENSP00000305355	0	0	0	0.890	0	0.274	0	0	0.274
PRKCD	ADRB2	9606.ENSP00000378217	9606.ENSP00000305372	0	0	0	0	0	0.213	0	0	0.213
PRKCD	PRKDC	9606.ENSP00000378217	9606.ENSP00000313420	0	0	0	0	0	0.525	0	0	0.525
PRKCD	MAPK11	9606.ENSP00000378217	9606.ENSP00000333685	0	0	0	0.604	0	0.249	0	0	0.248
PRKCD	LCK	9606.ENSP00000378217	9606.ENSP00000337825	0	0	0	0.574	0	0.275	0	0	0.275
PRKCD	PDPK1	9606.ENSP00000378217	9606.ENSP00000344220	0	0	0	0.695	0	0.616	0	0	0.616
PRKCD	PIK3CG	9606.ENSP00000378217	9606.ENSP00000352121	0	0	0	0	0	0.151	0	0	0.150
PRKCD	MAPK10	9606.ENSP00000378217	9606.ENSP00000352157	0	0	0	0.581	0	0.171	0	0	0.171
PRKCD	TLR9	9606.ENSP00000378217	9606.ENSP00000353874	0	0	0	0	0	0.270	0	0	0.270
PRKCD	MTOR	9606.ENSP00000378217	9606.ENSP00000354558	0	0	0	0	0	0.423	0	0	0.423
PRKCD	SRC	9606.ENSP00000378217	9606.ENSP00000362680	0	0	0	0.566	0	0.504	0	0	0.504
PRKCD	PIK3CD	9606.ENSP00000378217	9606.ENSP00000366563	0	0	0	0	0	0.151	0	0	0.150
PRKCD	PRKCZ	9606.ENSP00000378217	9606.ENSP00000367830	0	0	0	0.845	0	0.275	0	0	0.275
PRKCD	IL6ST	9606.ENSP00000378217	9606.ENSP00000370698	0	0	0	0	0	0.270	0	0	0.270
PRKCD	KCNJ1	9606.ENSP00000378217	9606.ENSP00000376432	0	0	0	0	0	0.213	0	0	0.213
PRKCD	PIK3C2G	9606.ENSP00000378217	9606.ENSP00000445381	0	0	0	0	0	0.151	0	0	0.150
PRKCD	MAP3K14	9606.ENSP00000378217	9606.ENSP00000482657	0	0	0	0.567	0	0.252	0	0	0.252
PRKCD	MAP3K1	9606.ENSP00000378217	9606.ENSP00000382423	0	0	0	0.568	0	0.252	0	0	0.252
PRKCD	IKBKB	9606.ENSP00000378217	9606.ENSP00000430684	0	0	0	0.568	0	0.327	0	0	0.327
PRKCD	PPP2CA	9606.ENSP00000378217	9606.ENSP00000418447	0	0	0	0	0	0.350	0	0	0.350
PRKCD	MAPK9	9606.ENSP00000378217	9606.ENSP00000394560	0	0	0	0.597	0	0.171	0	0	0.171
PRKCD	MAPK8	9606.ENSP00000378217	9606.ENSP00000378974	0	0	0	0.592	0	0.171	0	0	0.171
PRKCE	MAPK1	9606.ENSP00000306124	9606.ENSP00000215832	0	0	0	0.595	0	0.428	0	0	0.428
PRKCE	MAPK14	9606.ENSP00000306124	9606.ENSP00000229795	0	0	0	0.585	0	0.249	0	0	0.248
PRKCE	OPRD1	9606.ENSP00000306124	9606.ENSP00000234961	0	0	0	0	0	0.213	0	0	0.213
PRKCE	MAPK3	9606.ENSP00000306124	9606.ENSP00000263025	0	0	0	0.589	0	0.383	0	0	0.383
PRKCE	PIK3CA	9606.ENSP00000306124	9606.ENSP00000263967	0	0	0	0	0	0.151	0	0	0.150
PRKCE	BRAF	9606.ENSP00000306124	9606.ENSP00000288602	0	0	0	0.557	0	0.526	0	0	0.526
PRKCE	PIK3CB	9606.ENSP00000306124	9606.ENSP00000289153	0	0	0	0	0	0.353	0	0	0.353
PRKCE	MAP2K1	9606.ENSP00000306124	9606.ENSP00000302486	0	0	0	0.612	0	0.210	0	0	0.210
PRKCE	PIK3C2G	9606.ENSP00000306124	9606.ENSP00000445381	0	0	0	0	0	0.151	0	0	0.150
PRKCE	PRKDC	9606.ENSP00000306124	9606.ENSP00000313420	0	0	0	0	0	0.154	0	0	0.153
PRKCE	PIK3CD	9606.ENSP00000306124	9606.ENSP00000366563	0	0	0	0	0	0.151	0	0	0.150
PRKCE	PIK3CG	9606.ENSP00000306124	9606.ENSP00000352121	0	0	0	0	0	0.151	0	0	0.150
PRKCE	MAP3K14	9606.ENSP00000306124	9606.ENSP00000482657	0	0	0	0.553	0	0.252	0	0	0.252
PRKCE	MAP3K1	9606.ENSP00000306124	9606.ENSP00000382423	0	0	0	0.560	0	0.252	0	0	0.252
PRKCE	MAPK11	9606.ENSP00000306124	9606.ENSP00000333685	0	0	0	0.585	0	0.249	0	0	0.248
PRKCE	TYK2	9606.ENSP00000306124	9606.ENSP00000431885	0	0	0	0.551	0	0.327	0	0	0.327
PRKCE	MTOR	9606.ENSP00000306124	9606.ENSP00000354558	0	0	0	0	0	0.242	0	0	0.241
PRKCE	HSP90AB1	9606.ENSP00000306124	9606.ENSP00000360609	0	0	0	0	0	0.486	0	0	0.486
PRKCE	PRKCA	9606.ENSP00000306124	9606.ENSP00000408695	0	0	0	0.924	0	0.480	0	0	0.480
PRKCE	MAPK9	9606.ENSP00000306124	9606.ENSP00000394560	0	0	0	0.573	0	0.171	0	0	0.171
PRKCE	MAPK10	9606.ENSP00000306124	9606.ENSP00000352157	0	0	0	0.566	0	0.171	0	0	0.171
PRKCE	MAPK8	9606.ENSP00000306124	9606.ENSP00000378974	0	0	0	0.572	0	0.171	0	0	0.171
PRKCE	IKBKB	9606.ENSP00000306124	9606.ENSP00000430684	0	0	0	0.559	0	0.327	0	0	0.327
PRKCE	SRC	9606.ENSP00000306124	9606.ENSP00000362680	0	0	0	0.565	0	0.477	0	0	0.477
PRKCE	PDPK1	9606.ENSP00000306124	9606.ENSP00000344220	0	0	0	0.708	0	0.616	0	0	0.616
PRKCG	MAPK1	9606.ENSP00000263431	9606.ENSP00000215832	0	0	0	0.594	0	0.213	0	0	0.213
PRKCG	GSK3A	9606.ENSP00000263431	9606.ENSP00000222330	0	0	0	0.581	0	0.474	0	0	0.474
PRKCG	MAPK3	9606.ENSP00000263431	9606.ENSP00000263025	0	0	0	0.592	0	0.213	0	0	0.213
PRKCG	ADRB2	9606.ENSP00000263431	9606.ENSP00000305372	0	0	0	0	0	0.176	0	0	0.175
PRKCG	PTPN1	9606.ENSP00000263431	9606.ENSP00000360683	0	0	0	0	0	0.295	0	0	0.295
PRKCG	PFKFB3	9606.ENSP00000263431	9606.ENSP00000443319	0	0	0	0	0	0.542	0	0	0.542
PRKCG	PRKCA	9606.ENSP00000263431	9606.ENSP00000408695	0	0	0	0.976	0	0.489	0	0	0.489
PRKCH	MAPK1	9606.ENSP00000329127	9606.ENSP00000215832	0	0	0	0.577	0	0.249	0	0	0.248
PRKCH	GSK3A	9606.ENSP00000329127	9606.ENSP00000222330	0	0	0	0.579	0	0.327	0	0	0.327
PRKCH	MAPK14	9606.ENSP00000329127	9606.ENSP00000229795	0	0	0	0.595	0	0.249	0	0	0.248
PRKCH	MAPK3	9606.ENSP00000329127	9606.ENSP00000263025	0	0	0	0.572	0	0.249	0	0	0.248
PRKCH	PIK3CA	9606.ENSP00000329127	9606.ENSP00000263967	0	0	0	0	0	0.151	0	0	0.150
PRKCH	CDK2	9606.ENSP00000329127	9606.ENSP00000266970	0	0	0	0.721	0	0.294	0	0	0.294
PRKCH	PIK3CB	9606.ENSP00000329127	9606.ENSP00000289153	0	0	0	0	0	0.151	0	0	0.150
PRKCH	MAP2K1	9606.ENSP00000329127	9606.ENSP00000302486	0	0	0	0.616	0	0.210	0	0	0.210
PRKCH	PRKDC	9606.ENSP00000329127	9606.ENSP00000313420	0	0	0	0	0	0.154	0	0	0.153
PRKCH	MAPK8	9606.ENSP00000329127	9606.ENSP00000378974	0	0	0	0.571	0	0.171	0	0	0.171
PRKCH	MAPK10	9606.ENSP00000329127	9606.ENSP00000352157	0	0	0	0.564	0	0.171	0	0	0.171
PRKCH	PIK3CD	9606.ENSP00000329127	9606.ENSP00000366563	0	0	0	0	0	0.151	0	0	0.150
PRKCH	PIK3CG	9606.ENSP00000329127	9606.ENSP00000352121	0	0	0	0	0	0.151	0	0	0.150
PRKCH	PIK3C2G	9606.ENSP00000329127	9606.ENSP00000445381	0	0	0	0	0	0.151	0	0	0.150
PRKCH	MAPK9	9606.ENSP00000329127	9606.ENSP00000394560	0	0	0	0.577	0	0.171	0	0	0.171
PRKCH	MAPK11	9606.ENSP00000329127	9606.ENSP00000333685	0	0	0	0.588	0	0.249	0	0	0.248
PRKCH	PTPN11	9606.ENSP00000329127	9606.ENSP00000340944	0	0	0	0	0	0.226	0	0	0.226
PRKCH	MAP3K1	9606.ENSP00000329127	9606.ENSP00000382423	0	0	0	0.568	0	0.252	0	0	0.252
PRKCH	MAP3K14	9606.ENSP00000329127	9606.ENSP00000482657	0	0	0	0.560	0	0.252	0	0	0.252
PRKCH	PDPK1	9606.ENSP00000329127	9606.ENSP00000344220	0	0	0	0.711	0	0.316	0	0	0.315
PRKCH	MTOR	9606.ENSP00000329127	9606.ENSP00000354558	0	0	0	0	0	0.242	0	0	0.241
PRKCH	PRKCA	9606.ENSP00000329127	9606.ENSP00000408695	0	0	0	0.902	0	0.179	0	0	0.179
PRKCH	SRC	9606.ENSP00000329127	9606.ENSP00000362680	0	0	0	0.558	0	0.354	0	0	0.354
PRKCQ	MAPK1	9606.ENSP00000263125	9606.ENSP00000215832	0	0	0	0.594	0	0.249	0	0	0.248
PRKCQ	MAPK14	9606.ENSP00000263125	9606.ENSP00000229795	0	0	0	0.631	0	0.249	0	0	0.248
PRKCQ	MAPK3	9606.ENSP00000263125	9606.ENSP00000263025	0	0	0	0.590	0	0.249	0	0	0.248
PRKCQ	PIK3C2G	9606.ENSP00000263125	9606.ENSP00000445381	0	0	0	0	0	0.151	0	0	0.150
PRKCQ	PRKDC	9606.ENSP00000263125	9606.ENSP00000313420	0	0	0	0	0	0.154	0	0	0.153
PRKCQ	PIK3CD	9606.ENSP00000263125	9606.ENSP00000366563	0	0	0	0	0	0.151	0	0	0.150
PRKCQ	PIK3CB	9606.ENSP00000263125	9606.ENSP00000289153	0	0	0	0	0	0.151	0	0	0.150
PRKCQ	MAP2K1	9606.ENSP00000263125	9606.ENSP00000302486	0	0	0	0.628	0	0.210	0	0	0.210
PRKCQ	PIK3CG	9606.ENSP00000263125	9606.ENSP00000352121	0	0	0	0	0	0.151	0	0	0.150
PRKCQ	MAPK11	9606.ENSP00000263125	9606.ENSP00000333685	0	0	0	0.630	0	0.249	0	0	0.248
PRKCQ	MAP3K1	9606.ENSP00000263125	9606.ENSP00000382423	0	0	0	0.573	0	0.252	0	0	0.252
PRKCQ	MAP3K14	9606.ENSP00000263125	9606.ENSP00000482657	0	0	0	0.564	0	0.252	0	0	0.252
PRKCQ	ALK	9606.ENSP00000263125	9606.ENSP00000373700	0	0	0	0.548	0	0.327	0	0	0.327
PRKCQ	PRKCZ	9606.ENSP00000263125	9606.ENSP00000367830	0	0	0	0.835	0	0.327	0	0	0.327
PRKCQ	MTOR	9606.ENSP00000263125	9606.ENSP00000354558	0	0	0	0	0	0.242	0	0	0.241
PRKCQ	MAPK10	9606.ENSP00000263125	9606.ENSP00000352157	0	0	0	0.588	0	0.171	0	0	0.171
PRKCQ	MAPK9	9606.ENSP00000263125	9606.ENSP00000394560	0	0	0	0.605	0	0.171	0	0	0.171
PRKCQ	PRKCD	9606.ENSP00000263125	9606.ENSP00000378217	0	0	0	0.968	0	0.274	0	0	0.274
PRKCQ	MAPK8	9606.ENSP00000263125	9606.ENSP00000378974	0	0	0	0.595	0	0.171	0	0	0.171
PRKCQ	PIK3CA	9606.ENSP00000263125	9606.ENSP00000263967	0	0	0	0	0	0.151	0	0	0.150
PRKCQ	CASP3	9606.ENSP00000263125	9606.ENSP00000311032	0	0	0	0	0	0.213	0	0	0.213
PRKCQ	STK39	9606.ENSP00000263125	9606.ENSP00000348278	0	0	0	0.595	0	0.213	0	0	0.213
PRKCQ	PDPK1	9606.ENSP00000263125	9606.ENSP00000344220	0	0	0	0.714	0	0.479	0	0	0.479
PRKCQ	LCK	9606.ENSP00000263125	9606.ENSP00000337825	0	0	0	0.576	0	0.706	0	0	0.706
PRKCQ	VAV1	9606.ENSP00000263125	9606.ENSP00000472929	0	0	0	0	0	0.270	0	0	0.270
PRKCQ	IKBKB	9606.ENSP00000263125	9606.ENSP00000430684	0	0	0	0.565	0	0.848	0	0	0.848
PRKCZ	MAPK1	9606.ENSP00000367830	9606.ENSP00000215832	0	0	0	0.587	0	0.300	0	0	0.300
PRKCZ	AURKA	9606.ENSP00000367830	9606.ENSP00000216911	0	0	0	0.690	0	0.213	0	0	0.213
PRKCZ	GSK3A	9606.ENSP00000367830	9606.ENSP00000222330	0	0	0	0.576	0	0.293	0	0	0.293
PRKCZ	RPS6KB1	9606.ENSP00000367830	9606.ENSP00000225577	0	0	0	0.794	0	0.308	0	0	0.308
PRKCZ	TRAP1	9606.ENSP00000367830	9606.ENSP00000246957	0	0	0	0	0	0.161	0	0	0.161
PRKCZ	CREBBP	9606.ENSP00000367830	9606.ENSP00000262367	0	0	0	0	0	0.182	0	0	0.181
PRKCZ	MAPK3	9606.ENSP00000367830	9606.ENSP00000263025	0	0	0	0.581	0	0.300	0	0	0.300
PRKCZ	PRKCQ	9606.ENSP00000367830	9606.ENSP00000263125	0	0	0	0.835	0	0.327	0	0	0.327
PRKCZ	PAK1	9606.ENSP00000367830	9606.ENSP00000278568	0	0	0	0.599	0	0.296	0	0	0.296
PRKCZ	LRRK2	9606.ENSP00000367830	9606.ENSP00000298910	0	0	0	0.551	0	0.335	0	0	0.335
PRKCZ	MAP2K1	9606.ENSP00000367830	9606.ENSP00000302486	0	0	0	0.631	0	0.325	0	0	0.325
PRKCZ	CASP3	9606.ENSP00000367830	9606.ENSP00000311032	0	0	0	0	0	0.231	0	0	0.231
PRKCZ	AURKB	9606.ENSP00000367830	9606.ENSP00000313950	0	0	0	0.718	0	0.213	0	0	0.213
PRKCZ	GSK3B	9606.ENSP00000367830	9606.ENSP00000324806	0	0	0	0.581	0	0.653	0	0	0.653
PRKCZ	HDAC6	9606.ENSP00000367830	9606.ENSP00000334061	0	0	0	0	0	0.298	0	0	0.298
PRKCZ	JAK1	9606.ENSP00000367830	9606.ENSP00000343204	0	0	0	0.550	0	0.292	0	0	0.292
PRKCZ	PDPK1	9606.ENSP00000367830	9606.ENSP00000344220	0	0	0	0.686	0	0.791	0	0	0.791
PRKCZ	CASP8	9606.ENSP00000367830	9606.ENSP00000351273	0	0	0	0	0	0.231	0	0	0.231
PRKCZ	TLR9	9606.ENSP00000367830	9606.ENSP00000353874	0	0	0	0	0	0.306	0	0	0.306
PRKCZ	MTOR	9606.ENSP00000367830	9606.ENSP00000354558	0	0	0	0	0	0.161	0	0	0.161
PRKCZ	CASP7	9606.ENSP00000367830	9606.ENSP00000358327	0	0	0	0	0	0.231	0	0	0.231
PRKCZ	HSP90AB1	9606.ENSP00000367830	9606.ENSP00000360609	0	0	0	0	0	0.237	0	0	0.237
PRKCZ	SRC	9606.ENSP00000367830	9606.ENSP00000362680	0	0	0	0	0	0.281	0	0	0.281
PRKCZ	MAP3K6	9606.ENSP00000367830	9606.ENSP00000419591	0	0	0	0.575	0	0.152	0	0	0.151
PRKCZ	PDK1	9606.ENSP00000367830	9606.ENSP00000376352	0	0	0	0	0	0.158	0	0	0.157
PRKCZ	PPP2CA	9606.ENSP00000367830	9606.ENSP00000418447	0	0	0	0	0	0.250	0	0	0.250
PRKCZ	PRKCD	9606.ENSP00000367830	9606.ENSP00000378217	0	0	0	0.845	0	0.275	0	0	0.275
PRKCZ	IKBKB	9606.ENSP00000367830	9606.ENSP00000430684	0	0	0	0.570	0	0.213	0	0	0.213
PRKCZ	PRKCA	9606.ENSP00000367830	9606.ENSP00000408695	0	0	0	0.855	0	0.385	0	0	0.385
PRKDC	MAPK1	9606.ENSP00000313420	9606.ENSP00000215832	0	0	0	0	0	0.158	0	0	0.157
PRKDC	GSK3A	9606.ENSP00000313420	9606.ENSP00000222330	0	0	0	0	0	0.317	0	0	0.317
PRKDC	RPS6KB1	9606.ENSP00000313420	9606.ENSP00000225577	0	0	0	0	0	0.230	0	0	0.229
PRKDC	MAPK14	9606.ENSP00000313420	9606.ENSP00000229795	0	0	0	0	0	0.158	0	0	0.157
PRKDC	NR3C1	9606.ENSP00000313420	9606.ENSP00000231509	0	0	0	0	0	0.285	0	0	0.285
PRKDC	CDC25B	9606.ENSP00000313420	9606.ENSP00000245960	0	0	0	0	0	0.225	0	0	0.225
PRKDC	CREBBP	9606.ENSP00000313420	9606.ENSP00000262367	0	0	0	0	0	0.203	0	0	0.203
PRKDC	MAPK3	9606.ENSP00000313420	9606.ENSP00000263025	0	0	0	0	0	0.158	0	0	0.157
PRKDC	PRKCQ	9606.ENSP00000313420	9606.ENSP00000263125	0	0	0	0	0	0.154	0	0	0.153
PRKDC	BRD4	9606.ENSP00000313420	9606.ENSP00000263377	0	0	0	0	0	0.203	0	0	0.203
PRKDC	PIK3CA	9606.ENSP00000313420	9606.ENSP00000263967	0	0	0	0.540	0	0.213	0	0	0.213
PRKDC	IGF1R	9606.ENSP00000313420	9606.ENSP00000268035	0	0	0	0	0	0.186	0	0	0.186
PRKDC	PIK3CB	9606.ENSP00000313420	9606.ENSP00000289153	0	0	0	0.543	0	0.213	0	0	0.213
PRKDC	LRRK2	9606.ENSP00000313420	9606.ENSP00000298910	0	0	0	0	0	0.712	0	0	0.712
PRKDC	CDC25A	9606.ENSP00000313420	9606.ENSP00000303706	0	0	0	0	0	0.225	0	0	0.225
PRKDC	FASN	9606.ENSP00000313420	9606.ENSP00000304592	0	0	0	0	0	0.345	0	0	0.345
PRKDC	PRKCE	9606.ENSP00000313420	9606.ENSP00000306124	0	0	0	0	0	0.154	0	0	0.153
PRKDC	CASP3	9606.ENSP00000313420	9606.ENSP00000311032	0	0	0	0	0	0.496	0	0	0.496
PRKDC	PRKCH	9606.ENSP00000313420	9606.ENSP00000329127	0	0	0	0	0	0.154	0	0	0.153
PRKDC	MAPK11	9606.ENSP00000313420	9606.ENSP00000333685	0	0	0	0	0	0.158	0	0	0.157
PRKDC	PIK3CD	9606.ENSP00000313420	9606.ENSP00000366563	0	0	0	0.545	0	0.213	0	0	0.213
PRKDC	PIM2	9606.ENSP00000313420	9606.ENSP00000365692	0	0	0	0	0	0.175	0	0	0.175
PRKDC	PIM3	9606.ENSP00000313420	9606.ENSP00000353824	0	0	0	0	0	0.175	0	0	0.175
PRKDC	PIM1	9606.ENSP00000313420	9606.ENSP00000362608	0	0	0	0	0	0.239	0	0	0.239
PRKDC	PIK3CG	9606.ENSP00000313420	9606.ENSP00000352121	0	0	0	0.544	0	0.213	0	0	0.213
PRKDC	CDK8	9606.ENSP00000313420	9606.ENSP00000370938	0	0	0	0	0	0.270	0	0	0.270
PRKDC	JAK3	9606.ENSP00000313420	9606.ENSP00000391676	0	0	0	0	0	0.163	0	0	0.163
PRKDC	MAPK8	9606.ENSP00000313420	9606.ENSP00000378974	0	0	0	0	0	0.286	0	0	0.286
PRKDC	PGR	9606.ENSP00000313420	9606.ENSP00000325120	0	0	0	0	0	0.285	0	0	0.285
PRKDC	GSK3B	9606.ENSP00000313420	9606.ENSP00000324806	0	0	0	0	0	0.317	0	0	0.317
PRKDC	PPP2CA	9606.ENSP00000313420	9606.ENSP00000418447	0	0	0	0	0	0.317	0	0	0.317
PRKDC	IKBKB	9606.ENSP00000313420	9606.ENSP00000430684	0	0	0	0	0	0.317	0	0	0.317
PRKDC	CDC25C	9606.ENSP00000313420	9606.ENSP00000321656	0	0	0	0	0	0.170	0	0	0.169
PRKDC	AURKB	9606.ENSP00000313420	9606.ENSP00000313950	0	0	0	0	0	0.314	0	0	0.314
PRKDC	MAPK9	9606.ENSP00000313420	9606.ENSP00000394560	0	0	0	0	0	0.498	0	0	0.498
PRKDC	JUN	9606.ENSP00000313420	9606.ENSP00000360266	0	0	0	0	0	0.365	0	0	0.365
PRKDC	MTOR	9606.ENSP00000313420	9606.ENSP00000354558	0	0	0	0.542	0	0.457	0	0	0.457
PRKDC	AR	9606.ENSP00000313420	9606.ENSP00000363822	0	0	0	0	0	0.496	0	0	0.496
PRKDC	CDK9	9606.ENSP00000313420	9606.ENSP00000362361	0	0	0	0	0	0.482	0	0	0.482
PRKDC	PRKCD	9606.ENSP00000313420	9606.ENSP00000378217	0	0	0	0	0	0.525	0	0	0.525
PRKDC	CHEK1	9606.ENSP00000313420	9606.ENSP00000388648	0	0	0	0	0	0.736	0	0	0.736
PRKDC	PARP1	9606.ENSP00000313420	9606.ENSP00000355759	0	0	0	0	0	0.498	0	0	0.497
PRPF4	LRRK2	9606.ENSP00000363313	9606.ENSP00000298910	0	0	0	0	0	0.359	0	0	0.359
PRPF4	SF3B3	9606.ENSP00000363313	9606.ENSP00000305790	0	0	0	0	0	0.938	0	0	0.938
